protein,ligand1,ligand2,lambdai,Gi(kcal/mol),stddev(kcal/mol),stddev(kcal/mol),aue(kcal/mol),,,
pfkfb3-nnp,m41,m38,0.45 ,35.31323,0.2502061,0.36 ,1.48 ,,,
pfkfb3-nnp,m41,m38,0.5,24.36419,0.2568135,0.36 ,1.48 ,,,
pfkfb3-nnp,m47,m46,0.00 ,0,0,0.33 ,0.46 ,,,
pfkfb3-nnp,m47,m46,0.05,15.3703,0.1197916,0.33 ,0.46 ,,,
pfkfb3-nnp,m47,m46,0.10 ,28.27079,0.152293,0.33 ,0.46 ,,,
pfkfb3-nnp,m47,m46,0.15,39.76272,0.168725,0.33 ,0.46 ,,,
pfkfb3-nnp,m47,m46,0.2,50.89105,0.1714981,0.33 ,0.46 ,,,
pfkfb3-nnp,m47,m46,0.25 ,61.959,0.1722018,0.33 ,0.46 ,,,
pfkfb3-nnp,m47,m46,0.3,55.79461,0.1929121,0.33 ,0.46 ,,,
pfkfb3-nnp,m47,m46,0.35 ,47.12248,0.2113048,0.33 ,0.46 ,,,
pfkfb3-nnp,m47,m46,0.4,37.43279,0.2200513,0.33 ,0.46 ,,,
pfkfb3-nnp,m47,m46,0.45 ,27.13348,0.2260222,0.33 ,0.46 ,,,
pfkfb3-nnp,m47,m46,0.5,16.32002,0.2319753,0.33 ,0.46 ,,,
pfkfb3-nnp,m46,m47,0.00 ,0,0,0.33 ,0.46 ,,,
pfkfb3-nnp,m46,m47,0.05,15.43434,0.1033479,0.33 ,0.46 ,,,
pfkfb3-nnp,m46,m47,0.10 ,28.67605,0.1365049,0.33 ,0.46 ,,,
pfkfb3-nnp,m46,m47,0.15,40.3976,0.1582795,0.33 ,0.46 ,,,
pfkfb3-nnp,m46,m47,0.20 ,51.56205,0.1628338,0.33 ,0.46 ,,,
pfkfb3-nnp,m46,m47,0.25 ,62.64011,0.1637526,0.33 ,0.46 ,,,
pfkfb3-nnp,m46,m47,0.3,56.73893,0.1914318,0.33 ,0.46 ,,,
pfkfb3-nnp,m46,m47,0.35 ,48.06228,0.2109042,0.33 ,0.46 ,,,
pfkfb3-nnp,m46,m47,0.4,38.36205,0.2198065,0.33 ,0.46 ,,,
pfkfb3-nnp,m46,m47,0.45 ,28.04198,0.2259128,0.33 ,0.46 ,,,
pfkfb3-nnp,m46,m47,0.5,17.25124,0.2312057,0.33 ,0.46 ,,,
pfkfb3-nnp,m29,m70,0.00 ,0,0,0.35 ,1.99 ,,,
pfkfb3-nnp,m29,m70,0.05,16.3148,0.1370965,0.35 ,1.99 ,,,
pfkfb3-nnp,m29,m70,0.10 ,29.23796,0.1701176,0.35 ,1.99 ,,,
pfkfb3-nnp,m29,m70,0.15,40.75966,0.1856901,0.35 ,1.99 ,,,
pfkfb3-nnp,m29,m70,0.2,51.90246,0.188685,0.35 ,1.99 ,,,
pfkfb3-nnp,m29,m70,0.25 ,62.97883,0.1894239,0.35 ,1.99 ,,,
pfkfb3-nnp,m29,m70,0.3,56.94812,0.2124394,0.35 ,1.99 ,,,
pfkfb3-nnp,m29,m70,0.35 ,48.24001,0.2298106,0.35 ,1.99 ,,,
pfkfb3-nnp,m29,m70,0.4,38.40439,0.2389005,0.35 ,1.99 ,,,
pfkfb3-nnp,m29,m70,0.45 ,27.85945,0.2451563,0.35 ,1.99 ,,,
pfkfb3-nnp,m29,m70,0.5,16.75014,0.251102,0.35 ,1.99 ,,,
pfkfb3-nnp,m70,m29,0.00 ,0,0,0.35 ,1.99 ,,,
pfkfb3-nnp,m70,m29,0.05,15.18171,0.1466302,0.35 ,1.99 ,,,
pfkfb3-nnp,m70,m29,0.10 ,27.52913,0.1747453,0.35 ,1.99 ,,,
pfkfb3-nnp,m70,m29,0.15,38.9124,0.1836998,0.35 ,1.99 ,,,
pfkfb3-nnp,m70,m29,0.20 ,50.05701,0.1858553,0.35 ,1.99 ,,,
pfkfb3-nnp,m70,m29,0.25 ,61.14304,0.1865675,0.35 ,1.99 ,,,
pfkfb3-nnp,m70,m29,0.3,55.7376,0.2064239,0.35 ,1.99 ,,,
pfkfb3-nnp,m70,m29,0.35 ,47.65565,0.2268348,0.35 ,1.99 ,,,
pfkfb3-nnp,m70,m29,0.4,38.39594,0.2358807,0.35 ,1.99 ,,,
pfkfb3-nnp,m70,m29,0.45 ,28.49572,0.2417828,0.35 ,1.99 ,,,
pfkfb3-nnp,m70,m29,0.5,18.07568,0.2471911,0.35 ,1.99 ,,,
pfkfb3-nnp,m30,m56,0.00 ,0,0,0.37 ,0.76 ,,,
pfkfb3-nnp,m30,m56,0.05,17.05266,0.1016297,0.37 ,0.76 ,,,
pfkfb3-nnp,m30,m56,0.10 ,31.18011,0.1393934,0.37 ,0.76 ,,,
pfkfb3-nnp,m30,m56,0.15,44.30545,0.1511306,0.37 ,0.76 ,,,
pfkfb3-nnp,m30,m56,0.2,56.58358,0.165426,0.37 ,0.76 ,,,
pfkfb3-nnp,m30,m56,0.25,68.06708,0.1759295,0.37 ,0.76 ,,,
pfkfb3-nnp,m30,m56,0.30 ,64.85717,0.1954734,0.37 ,0.76 ,,,
pfkfb3-nnp,m30,m56,0.35,58.83139,0.2263997,0.37 ,0.76 ,,,
pfkfb3-nnp,m30,m56,0.40 ,50.56312,0.2450332,0.37 ,0.76 ,,,
pfkfb3-nnp,m30,m56,0.45,41.00148,0.2551444,0.37 ,0.76 ,,,
pfkfb3-nnp,m30,m56,0.50 ,30.49935,0.2640571,0.37 ,0.76 ,,,
pfkfb3-nnp,m56,m30,0,0,0,0.37 ,0.76 ,,,
pfkfb3-nnp,m56,m30,0.05 ,16.3053,0.1006764,0.37 ,0.76 ,,,
pfkfb3-nnp,m56,m30,0.1,30.34136,0.133302,0.37 ,0.76 ,,,
pfkfb3-nnp,m56,m30,0.15 ,43.38955,0.1466591,0.37 ,0.76 ,,,
pfkfb3-nnp,m56,m30,0.2,55.47372,0.1635147,0.37 ,0.76 ,,,
pfkfb3-nnp,m56,m30,0.25 ,66.81607,0.1724666,0.37 ,0.76 ,,,
pfkfb3-nnp,m56,m30,0.30 ,63.20227,0.1922813,0.37 ,0.76 ,,,
pfkfb3-nnp,m56,m30,0.35,56.76939,0.2240049,0.37 ,0.76 ,,,
pfkfb3-nnp,m56,m30,0.40 ,48.42546,0.2390491,0.37 ,0.76 ,,,
pfkfb3-nnp,m56,m30,0.45,38.90375,0.249748,0.37 ,0.76 ,,,
pfkfb3-nnp,m56,m30,0.50 ,28.3706,0.2593222,0.37 ,0.76 ,,,
pfkfb3-nnp,m65,m64,0,0,0,0.35 ,0.99 ,,,
pfkfb3-nnp,m65,m64,0.05 ,15.74732,0.1227849,0.35 ,0.99 ,,,
pfkfb3-nnp,m65,m64,0.1,28.81688,0.153908,0.35 ,0.99 ,,,
pfkfb3-nnp,m65,m64,0.15 ,40.43245,0.17196,0.35 ,0.99 ,,,
pfkfb3-nnp,m65,m64,0.2,51.57899,0.1756158,0.35 ,0.99 ,,,
pfkfb3-nnp,m65,m64,0.25,62.65124,0.1763806,0.35 ,0.99 ,,,
pfkfb3-nnp,m65,m64,0.30 ,56.75697,0.2002845,0.35 ,0.99 ,,,
pfkfb3-nnp,m65,m64,0.35,48.10441,0.2205471,0.35 ,0.99 ,,,
pfkfb3-nnp,m65,m64,0.40 ,38.39423,0.2289921,0.35 ,0.99 ,,,
pfkfb3-nnp,m65,m64,0.45,28.0735,0.2347015,0.35 ,0.99 ,,,
pfkfb3-nnp,m65,m64,0.50 ,17.25998,0.2401038,0.35 ,0.99 ,,,
pfkfb3-nnp,m64,m65,0,0,0,0.35 ,0.99 ,,,
pfkfb3-nnp,m64,m65,0.05 ,15.68929,0.1507736,0.35 ,0.99 ,,,
pfkfb3-nnp,m64,m65,0.1,28.0913,0.1822204,0.35 ,0.99 ,,,
pfkfb3-nnp,m64,m65,0.15 ,39.40398,0.1907034,0.35 ,0.99 ,,,
pfkfb3-nnp,m64,m65,0.2,50.51837,0.1922721,0.35 ,0.99 ,,,
pfkfb3-nnp,m64,m65,0.25 ,61.58952,0.1928096,0.35 ,0.99 ,,,
pfkfb3-nnp,m64,m65,0.30 ,55.5552,0.2157479,0.35 ,0.99 ,,,
pfkfb3-nnp,m64,m65,0.35,46.8981,0.2320037,0.35 ,0.99 ,,,
pfkfb3-nnp,m64,m65,0.40 ,37.25554,0.2399914,0.35 ,0.99 ,,,
pfkfb3-nnp,m64,m65,0.45,27.01972,0.245125,0.35 ,0.99 ,,,
pfkfb3-nnp,m64,m65,0.50 ,16.34046,0.249709,0.35 ,0.99 ,,,
pfkfb3-nnp,m20,m42,0,0,0,0.34 ,0.38 ,,,
pfkfb3-nnp,m20,m42,0.05 ,16.05803,0.116596,0.34 ,0.38 ,,,
pfkfb3-nnp,m20,m42,0.1,29.03355,0.1580572,0.34 ,0.38 ,,,
pfkfb3-nnp,m20,m42,0.15 ,40.4748,0.1729105,0.34 ,0.38 ,,,
pfkfb3-nnp,m20,m42,0.2,51.59673,0.1752585,0.34 ,0.38 ,,,
pfkfb3-nnp,m20,m42,0.25,62.66635,0.1758363,0.34 ,0.38 ,,,
pfkfb3-nnp,m20,m42,0.30 ,56.50591,0.2050397,0.34 ,0.38 ,,,
pfkfb3-nnp,m20,m42,0.35,47.46363,0.2232423,0.34 ,0.38 ,,,
pfkfb3-nnp,m20,m42,0.40 ,37.43853,0.2306855,0.34 ,0.38 ,,,
pfkfb3-nnp,m20,m42,0.45,26.93019,0.2350498,0.34 ,0.38 ,,,
pfkfb3-nnp,m20,m42,0.50 ,16.07395,0.2389329,0.34 ,0.38 ,,,
pfkfb3-nnp,m42,m20,0,0,0,0.34 ,0.38 ,,,
pfkfb3-nnp,m42,m20,0.05 ,15.67351,0.1270459,0.34 ,0.38 ,,,
pfkfb3-nnp,m42,m20,0.1,28.31119,0.164218,0.34 ,0.38 ,,,
pfkfb3-nnp,m42,m20,0.15 ,39.66674,0.1757011,0.34 ,0.38 ,,,
pfkfb3-nnp,m42,m20,0.2,50.77786,0.1776537,0.34 ,0.38 ,,,
pfkfb3-nnp,m42,m20,0.25 ,61.84303,0.1782032,0.34 ,0.38 ,,,
pfkfb3-nnp,m42,m20,0.30 ,55.57022,0.205197,0.34 ,0.38 ,,,
pfkfb3-nnp,m42,m20,0.35,46.65601,0.2215702,0.34 ,0.38 ,,,
pfkfb3-nnp,m42,m20,0.40 ,36.83403,0.2289509,0.34 ,0.38 ,,,
pfkfb3-nnp,m42,m20,0.45,26.48467,0.2340105,0.34 ,0.38 ,,,
pfkfb3-nnp,m42,m20,0.50 ,15.74001,0.2384833,0.34 ,0.38 ,,,
pfkfb3-nnp,m24,m34,0,0,0,0.36 ,1.52 ,,,
pfkfb3-nnp,m24,m34,0.05 ,16.20208,0.1298032,0.36 ,1.52 ,,,
pfkfb3-nnp,m24,m34,0.1,29.02989,0.1662426,0.36 ,1.52 ,,,
pfkfb3-nnp,m24,m34,0.15 ,40.57182,0.178146,0.36 ,1.52 ,,,
pfkfb3-nnp,m24,m34,0.2,51.77705,0.1812352,0.36 ,1.52 ,,,
pfkfb3-nnp,m24,m34,0.25,62.89614,0.1823022,0.36 ,1.52 ,,,
pfkfb3-nnp,m24,m34,0.30 ,58.23593,0.204023,0.36 ,1.52 ,,,
pfkfb3-nnp,m24,m34,0.35,50.72015,0.2264279,0.36 ,1.52 ,,,
pfkfb3-nnp,m24,m34,0.40 ,41.65659,0.2399859,0.36 ,1.52 ,,,
pfkfb3-nnp,m24,m34,0.45,31.53247,0.2493623,0.36 ,1.52 ,,,
pfkfb3-nnp,m24,m34,0.50 ,20.62343,0.2568078,0.36 ,1.52 ,,,
pfkfb3-nnp,m34,m24,0,0,0,0.36 ,1.52 ,,,
pfkfb3-nnp,m34,m24,0.05 ,15.16507,0.1562666,0.36 ,1.52 ,,,
pfkfb3-nnp,m34,m24,0.1,27.72758,0.1781884,0.36 ,1.52 ,,,
pfkfb3-nnp,m34,m24,0.15 ,39.2988,0.1886337,0.36 ,1.52 ,,,
pfkfb3-nnp,m34,m24,0.2,50.50616,0.1917814,0.36 ,1.52 ,,,
pfkfb3-nnp,m34,m24,0.25 ,61.6222,0.1927729,0.36 ,1.52 ,,,
pfkfb3-nnp,m34,m24,0.30 ,57.04527,0.2091591,0.36 ,1.52 ,,,
pfkfb3-nnp,m34,m24,0.35,49.81315,0.2317221,0.36 ,1.52 ,,,
pfkfb3-nnp,m34,m24,0.40 ,41.09606,0.2433333,0.36 ,1.52 ,,,
pfkfb3-nnp,m34,m24,0.45,31.45014,0.2516045,0.36 ,1.52 ,,,
pfkfb3-nnp,m34,m24,0.50 ,21.04194,0.259065,0.36 ,1.52 ,,,
pfkfb3-nnp,m58,m63,0,0,0,0.33 ,1.04 ,,,
pfkfb3-nnp,m58,m63,0.05 ,15.65315,0.1033388,0.33 ,1.04 ,,,
pfkfb3-nnp,m58,m63,0.1,28.68145,0.1434007,0.33 ,1.04 ,,,
pfkfb3-nnp,m58,m63,0.15 ,40.19541,0.1617367,0.33 ,1.04 ,,,
pfkfb3-nnp,m58,m63,0.2,51.32422,0.164747,0.33 ,1.04 ,,,
pfkfb3-nnp,m58,m63,0.25,62.39238,0.1654594,0.33 ,1.04 ,,,
pfkfb3-nnp,m58,m63,0.30 ,56.02169,0.187736,0.33 ,1.04 ,,,
pfkfb3-nnp,m58,m63,0.35,47.18347,0.2058983,0.33 ,1.04 ,,,
pfkfb3-nnp,m58,m63,0.40 ,37.37766,0.2147702,0.33 ,1.04 ,,,
pfkfb3-nnp,m58,m63,0.45,27.00873,0.2204116,0.33 ,1.04 ,,,
pfkfb3-nnp,m58,m63,0.50 ,16.21282,0.225392,0.33 ,1.04 ,,,
pfkfb3-nnp,m63,m58,0,0,0,0.33 ,1.04 ,,,
pfkfb3-nnp,m63,m58,0.05 ,15.7781,0.1296262,0.33 ,1.04 ,,,
pfkfb3-nnp,m63,m58,0.1,28.85705,0.1610706,0.33 ,1.04 ,,,
pfkfb3-nnp,m63,m58,0.15 ,40.46998,0.1786164,0.33 ,1.04 ,,,
pfkfb3-nnp,m63,m58,0.2,51.61275,0.181945,0.33 ,1.04 ,,,
pfkfb3-nnp,m63,m58,0.25 ,62.68259,0.1826556,0.33 ,1.04 ,,,
pfkfb3-nnp,m63,m58,0.30 ,56.15247,0.2058222,0.33 ,1.04 ,,,
pfkfb3-nnp,m63,m58,0.35,47.08084,0.2227648,0.33 ,1.04 ,,,
pfkfb3-nnp,m63,m58,0.40 ,37.11384,0.2298515,0.33 ,1.04 ,,,
pfkfb3-nnp,m63,m58,0.45,26.64887,0.2344582,0.33 ,1.04 ,,,
pfkfb3-nnp,m63,m58,0.50 ,15.74695,0.2393659,0.33 ,1.04 ,,,
pfkfb3-nnp,m30,m70,0,0,0,0.37 ,0.29 ,,,
pfkfb3-nnp,m30,m70,0.05 ,16.44929,0.1227143,0.37 ,0.29 ,,,
pfkfb3-nnp,m30,m70,0.1,30.21499,0.148627,0.37 ,0.29 ,,,
pfkfb3-nnp,m30,m70,0.15 ,43.17641,0.1584655,0.37 ,0.29 ,,,
pfkfb3-nnp,m30,m70,0.2,55.33459,0.1713517,0.37 ,0.29 ,,,
pfkfb3-nnp,m30,m70,0.25,66.78979,0.1804276,0.37 ,0.29 ,,,
pfkfb3-nnp,m30,m70,0.30 ,63.38297,0.2021815,0.37 ,0.29 ,,,
pfkfb3-nnp,m30,m70,0.35,56.99732,0.2322732,0.37 ,0.29 ,,,
pfkfb3-nnp,m30,m70,0.40 ,48.63412,0.2476121,0.37 ,0.29 ,,,
pfkfb3-nnp,m30,m70,0.45,39.01916,0.2584536,0.37 ,0.29 ,,,
pfkfb3-nnp,m30,m70,0.50 ,28.35955,0.2682813,0.37 ,0.29 ,,,
pfkfb3-nnp,m70,m30,0,0,0,0.37 ,0.29 ,,,
pfkfb3-nnp,m70,m30,0.05 ,16.2873,0.1144387,0.37 ,0.29 ,,,
pfkfb3-nnp,m70,m30,0.1,30.05742,0.1427951,0.37 ,0.29 ,,,
pfkfb3-nnp,m70,m30,0.15 ,42.87021,0.1554858,0.37 ,0.29 ,,,
pfkfb3-nnp,m70,m30,0.2,54.68667,0.1708919,0.37 ,0.29 ,,,
pfkfb3-nnp,m70,m30,0.25 ,65.95681,0.1766353,0.37 ,0.29 ,,,
pfkfb3-nnp,m70,m30,0.30 ,62.21623,0.1969126,0.37 ,0.29 ,,,
pfkfb3-nnp,m70,m30,0.35,55.76157,0.2224488,0.37 ,0.29 ,,,
pfkfb3-nnp,m70,m30,0.40 ,47.49939,0.2379508,0.37 ,0.29 ,,,
pfkfb3-nnp,m70,m30,0.45,37.99069,0.2491874,0.37 ,0.29 ,,,
pfkfb3-nnp,m70,m30,0.50 ,27.53619,0.2578548,0.37 ,0.29 ,,,
syk-nnp,CHEMBL3265021,CHEMBL3265024,0,0,0,0.33 ,0.94 ,,,
syk-nnp,CHEMBL3265021,CHEMBL3265024,0.05 ,15.15942,0.1028353,0.33 ,0.94 ,,,
syk-nnp,CHEMBL3265021,CHEMBL3265024,0.1,28.16592,0.1343771,0.33 ,0.94 ,,,
syk-nnp,CHEMBL3265021,CHEMBL3265024,0.15 ,39.90116,0.1532299,0.33 ,0.94 ,,,
syk-nnp,CHEMBL3265021,CHEMBL3265024,0.2,51.12193,0.1586247,0.33 ,0.94 ,,,
syk-nnp,CHEMBL3265021,CHEMBL3265024,0.25,62.23396,0.1599661,0.33 ,0.94 ,,,
syk-nnp,CHEMBL3265021,CHEMBL3265024,0.30 ,57.41658,0.1835859,0.33 ,0.94 ,,,
syk-nnp,CHEMBL3265021,CHEMBL3265024,0.35,49.89235,0.2074788,0.33 ,0.94 ,,,
syk-nnp,CHEMBL3265021,CHEMBL3265024,0.40 ,40.87155,0.2214087,0.33 ,0.94 ,,,
syk-nnp,CHEMBL3265021,CHEMBL3265024,0.45,30.90264,0.2301704,0.33 ,0.94 ,,,
syk-nnp,CHEMBL3265021,CHEMBL3265024,0.50 ,20.1514,0.23847,0.33 ,0.94 ,,,
syk-nnp,CHEMBL3265024,CHEMBL3265021,0,0,0,0.33 ,0.94 ,,,
syk-nnp,CHEMBL3265024,CHEMBL3265021,0.05 ,14.65288,0.1058002,0.33 ,0.94 ,,,
syk-nnp,CHEMBL3265024,CHEMBL3265021,0.1,27.20711,0.1365702,0.33 ,0.94 ,,,
syk-nnp,CHEMBL3265024,CHEMBL3265021,0.15 ,38.73258,0.1506585,0.33 ,0.94 ,,,
syk-nnp,CHEMBL3265024,CHEMBL3265021,0.2,49.92913,0.1545648,0.33 ,0.94 ,,,
syk-nnp,CHEMBL3265024,CHEMBL3265021,0.25 ,61.04002,0.1558297,0.33 ,0.94 ,,,
syk-nnp,CHEMBL3265024,CHEMBL3265021,0.30 ,56.32479,0.177929,0.33 ,0.94 ,,,
syk-nnp,CHEMBL3265024,CHEMBL3265021,0.35,49.02796,0.2013006,0.33 ,0.94 ,,,
syk-nnp,CHEMBL3265024,CHEMBL3265021,0.40 ,40.34186,0.2147707,0.33 ,0.94 ,,,
syk-nnp,CHEMBL3265024,CHEMBL3265021,0.45,30.67785,0.2244725,0.33 ,0.94 ,,,
syk-nnp,CHEMBL3265024,CHEMBL3265021,0.50 ,20.19606,0.2333068,0.33 ,0.94 ,,,
syk-nnp,CHEMBL3265021,CHEMBL3265017,0.00 ,0,0,0.31 ,1.40 ,,,
syk-nnp,CHEMBL3265021,CHEMBL3265017,0.05,14.34912,0.1028659,0.31 ,1.40 ,,,
syk-nnp,CHEMBL3265021,CHEMBL3265017,0.10 ,26.44946,0.1370012,0.31 ,1.40 ,,,
syk-nnp,CHEMBL3265021,CHEMBL3265017,0.15,37.71325,0.1458084,0.31 ,1.40 ,,,
syk-nnp,CHEMBL3265021,CHEMBL3265017,0.20 ,48.819,0.1475969,0.31 ,1.40 ,,,
syk-nnp,CHEMBL3265021,CHEMBL3265017,0.25,59.88697,0.1482294,0.31 ,1.40 ,,,
syk-nnp,CHEMBL3265021,CHEMBL3265017,0.30 ,53.68105,0.1745368,0.31 ,1.40 ,,,
syk-nnp,CHEMBL3265021,CHEMBL3265017,0.35,44.96825,0.1931269,0.31 ,1.40 ,,,
syk-nnp,CHEMBL3265021,CHEMBL3265017,0.40 ,35.22264,0.2032871,0.31 ,1.40 ,,,
syk-nnp,CHEMBL3265021,CHEMBL3265017,0.45,24.80521,0.2101824,0.31 ,1.40 ,,,
syk-nnp,CHEMBL3265021,CHEMBL3265017,0.5,13.92471,0.2156979,0.31 ,1.40 ,,,
syk-nnp,CHEMBL3265017,CHEMBL3265021,0.00 ,0,0,0.31 ,1.40 ,,,
syk-nnp,CHEMBL3265017,CHEMBL3265021,0.05,14.54142,0.102871,0.31 ,1.40 ,,,
syk-nnp,CHEMBL3265017,CHEMBL3265021,0.10 ,26.70077,0.1370985,0.31 ,1.40 ,,,
syk-nnp,CHEMBL3265017,CHEMBL3265021,0.15,37.96493,0.1460486,0.31 ,1.40 ,,,
syk-nnp,CHEMBL3265017,CHEMBL3265021,0.20 ,49.06427,0.1478702,0.31 ,1.40 ,,,
syk-nnp,CHEMBL3265017,CHEMBL3265021,0.25,60.12612,0.1484849,0.31 ,1.40 ,,,
syk-nnp,CHEMBL3265017,CHEMBL3265021,0.30 ,53.95685,0.1771586,0.31 ,1.40 ,,,
syk-nnp,CHEMBL3265017,CHEMBL3265021,0.35,45.23224,0.1950816,0.31 ,1.40 ,,,
syk-nnp,CHEMBL3265017,CHEMBL3265021,0.40 ,35.61638,0.2037578,0.31 ,1.40 ,,,
syk-nnp,CHEMBL3265017,CHEMBL3265021,0.45,25.42066,0.2100064,0.31 ,1.40 ,,,
syk-nnp,CHEMBL3265017,CHEMBL3265021,0.50 ,14.72702,0.2162758,0.31 ,1.40 ,,,
syk-nnp,CHEMBL3265036,CHEMBL3265029,0.00 ,0,0,0.35 ,0.64 ,,,
syk-nnp,CHEMBL3265036,CHEMBL3265029,0.05,15.93278,0.1060129,0.35 ,0.64 ,,,
syk-nnp,CHEMBL3265036,CHEMBL3265029,0.10 ,29.73011,0.1341283,0.35 ,0.64 ,,,
syk-nnp,CHEMBL3265036,CHEMBL3265029,0.15,42.21408,0.1585181,0.35 ,0.64 ,,,
syk-nnp,CHEMBL3265036,CHEMBL3265029,0.20 ,53.59495,0.1711714,0.35 ,0.64 ,,,
syk-nnp,CHEMBL3265036,CHEMBL3265029,0.25,64.72708,0.1732965,0.35 ,0.64 ,,,
syk-nnp,CHEMBL3265036,CHEMBL3265029,0.30 ,59.63629,0.20195,0.35 ,0.64 ,,,
syk-nnp,CHEMBL3265036,CHEMBL3265029,0.35,51.58873,0.2225134,0.35 ,0.64 ,,,
syk-nnp,CHEMBL3265036,CHEMBL3265029,0.40 ,42.29352,0.2329466,0.35 ,0.64 ,,,
syk-nnp,CHEMBL3265036,CHEMBL3265029,0.45,32.20823,0.2402546,0.35 ,0.64 ,,,
syk-nnp,CHEMBL3265036,CHEMBL3265029,0.5,21.53644,0.246495,0.35 ,0.64 ,,,
syk-nnp,CHEMBL3265029,CHEMBL3265036,0.00 ,0,0,0.35 ,0.64 ,,,
syk-nnp,CHEMBL3265029,CHEMBL3265036,0.05,15.97732,0.1113981,0.35 ,0.64 ,,,
syk-nnp,CHEMBL3265029,CHEMBL3265036,0.10 ,29.65866,0.1414487,0.35 ,0.64 ,,,
syk-nnp,CHEMBL3265029,CHEMBL3265036,0.15,41.78905,0.166956,0.35 ,0.64 ,,,
syk-nnp,CHEMBL3265029,CHEMBL3265036,0.20 ,53.03617,0.1746036,0.35 ,0.64 ,,,
syk-nnp,CHEMBL3265029,CHEMBL3265036,0.25,64.13983,0.1758439,0.35 ,0.64 ,,,
syk-nnp,CHEMBL3265029,CHEMBL3265036,0.30 ,58.88177,0.2036996,0.35 ,0.64 ,,,
syk-nnp,CHEMBL3265029,CHEMBL3265036,0.35,50.60732,0.2250546,0.35 ,0.64 ,,,
syk-nnp,CHEMBL3265029,CHEMBL3265036,0.40 ,41.12852,0.2346823,0.35 ,0.64 ,,,
syk-nnp,CHEMBL3265029,CHEMBL3265036,0.45,30.96271,0.2408709,0.35 ,0.64 ,,,
syk-nnp,CHEMBL3265029,CHEMBL3265036,0.50 ,20.19987,0.2471845,0.35 ,0.64 ,,,
syk-nnp,CHEMBL3265034,CHEMBL3265026,0.00 ,0,0,0.37 ,1.61 ,,,
syk-nnp,CHEMBL3265034,CHEMBL3265026,0.05,16.50265,0.09973095,0.37 ,1.61 ,,,
syk-nnp,CHEMBL3265034,CHEMBL3265026,0.10 ,30.85451,0.1309959,0.37 ,1.61 ,,,
syk-nnp,CHEMBL3265034,CHEMBL3265026,0.15,44.34581,0.1430645,0.37 ,1.61 ,,,
syk-nnp,CHEMBL3265034,CHEMBL3265026,0.20 ,56.87408,0.1599268,0.37 ,1.61 ,,,
syk-nnp,CHEMBL3265034,CHEMBL3265026,0.25,68.37133,0.172938,0.37 ,1.61 ,,,
syk-nnp,CHEMBL3265034,CHEMBL3265026,0.30 ,64.82179,0.1948012,0.37 ,1.61 ,,,
syk-nnp,CHEMBL3265034,CHEMBL3265026,0.35,58.44718,0.2248893,0.37 ,1.61 ,,,
syk-nnp,CHEMBL3265034,CHEMBL3265026,0.40 ,50.11714,0.2415106,0.37 ,1.61 ,,,
syk-nnp,CHEMBL3265034,CHEMBL3265026,0.45,40.48292,0.2527847,0.37 ,1.61 ,,,
syk-nnp,CHEMBL3265034,CHEMBL3265026,0.5,29.84388,0.2618061,0.37 ,1.61 ,,,
syk-nnp,CHEMBL3265026,CHEMBL3265034,0.00 ,0,0,0.37 ,1.61 ,,,
syk-nnp,CHEMBL3265026,CHEMBL3265034,0.05,16.68799,0.1021569,0.37 ,1.61 ,,,
syk-nnp,CHEMBL3265026,CHEMBL3265034,0.10 ,31.08685,0.1343848,0.37 ,1.61 ,,,
syk-nnp,CHEMBL3265026,CHEMBL3265034,0.15,44.54987,0.1465779,0.37 ,1.61 ,,,
syk-nnp,CHEMBL3265026,CHEMBL3265034,0.20 ,57.20298,0.1599855,0.37 ,1.61 ,,,
syk-nnp,CHEMBL3265026,CHEMBL3265034,0.25,68.83472,0.1740771,0.37 ,1.61 ,,,
syk-nnp,CHEMBL3265026,CHEMBL3265034,0.30 ,65.40226,0.1961794,0.37 ,1.61 ,,,
syk-nnp,CHEMBL3265026,CHEMBL3265034,0.35,59.3621,0.2257263,0.37 ,1.61 ,,,
syk-nnp,CHEMBL3265026,CHEMBL3265034,0.40 ,51.3868,0.2418735,0.37 ,1.61 ,,,
syk-nnp,CHEMBL3265026,CHEMBL3265034,0.45,42.05033,0.2542502,0.37 ,1.61 ,,,
syk-nnp,CHEMBL3265026,CHEMBL3265034,0.50 ,31.57655,0.2646384,0.37 ,1.61 ,,,
syk-nnp,CHEMBL3265014,CHEMBL3265025,0.00 ,0,0,0.34 ,0.76 ,,,
syk-nnp,CHEMBL3265014,CHEMBL3265025,0.05,15.14567,0.09795438,0.34 ,0.76 ,,,
syk-nnp,CHEMBL3265014,CHEMBL3265025,0.10 ,28.52634,0.1238923,0.34 ,0.76 ,,,
syk-nnp,CHEMBL3265014,CHEMBL3265025,0.15,40.69357,0.1457081,0.34 ,0.76 ,,,
syk-nnp,CHEMBL3265014,CHEMBL3265025,0.20 ,52.05645,0.1552354,0.34 ,0.76 ,,,
syk-nnp,CHEMBL3265014,CHEMBL3265025,0.25,63.21316,0.1576111,0.34 ,0.76 ,,,
syk-nnp,CHEMBL3265014,CHEMBL3265025,0.30 ,58.87136,0.1804419,0.34 ,0.76 ,,,
syk-nnp,CHEMBL3265014,CHEMBL3265025,0.35,51.76433,0.2063538,0.34 ,0.76 ,,,
