protein,ligand1,ligand2,lambdai,Gi(kcal/mol),stddev(kcal/mol),stddev(kcal/mol),aue(kcal/mol),,,
syk-nnp,CHEMBL3265014,CHEMBL3265015,0.40 ,41.92009,0.2323636,0.35 ,0.67 ,,,
syk-nnp,CHEMBL3265014,CHEMBL3265015,0.45,31.72449,0.2388342,0.35 ,0.67 ,,,
syk-nnp,CHEMBL3265014,CHEMBL3265015,0.50 ,20.97501,0.244487,0.35 ,0.67 ,,,
syk-nnp,CHEMBL3265036,CHEMBL3265016,0.00 ,0,0,0.36 ,1.68 ,,,
syk-nnp,CHEMBL3265036,CHEMBL3265016,0.05,16.47076,0.09833355,0.36 ,1.68 ,,,
syk-nnp,CHEMBL3265036,CHEMBL3265016,0.10 ,30.85088,0.1297886,0.36 ,1.68 ,,,
syk-nnp,CHEMBL3265036,CHEMBL3265016,0.15,44.02153,0.1504846,0.36 ,1.68 ,,,
syk-nnp,CHEMBL3265036,CHEMBL3265016,0.20 ,55.78327,0.1710706,0.36 ,1.68 ,,,
syk-nnp,CHEMBL3265036,CHEMBL3265016,0.25,66.98253,0.175565,0.36 ,1.68 ,,,
syk-nnp,CHEMBL3265036,CHEMBL3265016,0.30 ,62.63831,0.1990731,0.36 ,1.68 ,,,
syk-nnp,CHEMBL3265036,CHEMBL3265016,0.35,55.43154,0.223378,0.36 ,1.68 ,,,
syk-nnp,CHEMBL3265036,CHEMBL3265016,0.40 ,46.68353,0.2365688,0.36 ,1.68 ,,,
syk-nnp,CHEMBL3265036,CHEMBL3265016,0.45,36.9169,0.2457486,0.36 ,1.68 ,,,
syk-nnp,CHEMBL3265036,CHEMBL3265016,0.5,26.31263,0.2542318,0.36 ,1.68 ,,,
syk-nnp,CHEMBL3265016,CHEMBL3265036,0.00 ,0,0,0.36 ,1.68 ,,,
syk-nnp,CHEMBL3265016,CHEMBL3265036,0.05,16.51855,0.08728492,0.36 ,1.68 ,,,
syk-nnp,CHEMBL3265016,CHEMBL3265036,0.10 ,31.02345,0.1221884,0.36 ,1.68 ,,,
syk-nnp,CHEMBL3265016,CHEMBL3265036,0.15,44.33703,0.141992,0.36 ,1.68 ,,,
syk-nnp,CHEMBL3265016,CHEMBL3265036,0.20 ,56.24038,0.1649332,0.36 ,1.68 ,,,
syk-nnp,CHEMBL3265016,CHEMBL3265036,0.25,67.46831,0.1706995,0.36 ,1.68 ,,,
syk-nnp,CHEMBL3265016,CHEMBL3265036,0.30 ,63.05625,0.197522,0.36 ,1.68 ,,,
syk-nnp,CHEMBL3265016,CHEMBL3265036,0.35,55.83605,0.2208186,0.36 ,1.68 ,,,
syk-nnp,CHEMBL3265016,CHEMBL3265036,0.40 ,47.07034,0.2344832,0.36 ,1.68 ,,,
syk-nnp,CHEMBL3265016,CHEMBL3265036,0.45,37.30089,0.2433816,0.36 ,1.68 ,,,
syk-nnp,CHEMBL3265016,CHEMBL3265036,0.50 ,26.72425,0.2516828,0.36 ,1.68 ,,,
syk-nnp,CHEMBL3265015,CHEMBL3265009,0.00 ,0,0,0.35 ,1.90 ,,,
syk-nnp,CHEMBL3265015,CHEMBL3265009,0.05,15.34445,0.1072507,0.35 ,1.90 ,,,
syk-nnp,CHEMBL3265015,CHEMBL3265009,0.10 ,28.55635,0.1365274,0.35 ,1.90 ,,,
syk-nnp,CHEMBL3265015,CHEMBL3265009,0.15,40.47212,0.156642,0.35 ,1.90 ,,,
syk-nnp,CHEMBL3265015,CHEMBL3265009,0.20 ,51.7502,0.1629542,0.35 ,1.90 ,,,
syk-nnp,CHEMBL3265015,CHEMBL3265009,0.25,62.88341,0.1646086,0.35 ,1.90 ,,,
syk-nnp,CHEMBL3265015,CHEMBL3265009,0.30 ,58.04333,0.1909245,0.35 ,1.90 ,,,
syk-nnp,CHEMBL3265015,CHEMBL3265009,0.35,50.38865,0.2141798,0.35 ,1.90 ,,,
syk-nnp,CHEMBL3265015,CHEMBL3265009,0.40 ,41.36865,0.2257099,0.35 ,1.90 ,,,
syk-nnp,CHEMBL3265015,CHEMBL3265009,0.45,31.52486,0.2334713,0.35 ,1.90 ,,,
syk-nnp,CHEMBL3265015,CHEMBL3265009,0.5,20.94331,0.2413538,0.35 ,1.90 ,,,
syk-nnp,CHEMBL3265009,CHEMBL3265015,0,0,0,0.35 ,1.90 ,,,
syk-nnp,CHEMBL3265009,CHEMBL3265015,0.05 ,15.71352,0.1104109,0.35 ,1.90 ,,,
syk-nnp,CHEMBL3265009,CHEMBL3265015,0.1,29.14798,0.1388578,0.35 ,1.90 ,,,
syk-nnp,CHEMBL3265009,CHEMBL3265015,0.15 ,41.27788,0.1603014,0.35 ,1.90 ,,,
syk-nnp,CHEMBL3265009,CHEMBL3265015,0.2,52.60044,0.1690777,0.35 ,1.90 ,,,
syk-nnp,CHEMBL3265009,CHEMBL3265015,0.25 ,63.74274,0.1709223,0.35 ,1.90 ,,,
syk-nnp,CHEMBL3265009,CHEMBL3265015,0.3,59.07255,0.1977539,0.35 ,1.90 ,,,
syk-nnp,CHEMBL3265009,CHEMBL3265015,0.35 ,51.53764,0.220281,0.35 ,1.90 ,,,
syk-nnp,CHEMBL3265009,CHEMBL3265015,0.4,42.61168,0.2324897,0.35 ,1.90 ,,,
syk-nnp,CHEMBL3265009,CHEMBL3265015,0.45 ,32.70446,0.2416933,0.35 ,1.90 ,,,
syk-nnp,CHEMBL3265009,CHEMBL3265015,0.5,22.02664,0.2492679,0.35 ,1.90 ,,,
syk-nnp,CHEMBL3265034,CHEMBL3265033,0.00 ,0,0,0.34 ,1.61 ,,,
syk-nnp,CHEMBL3265034,CHEMBL3265033,0.05 ,15.07086,0.09936881,0.34 ,1.61 ,,,
syk-nnp,CHEMBL3265034,CHEMBL3265033,0.1,28.20142,0.1262075,0.34 ,1.61 ,,,
syk-nnp,CHEMBL3265034,CHEMBL3265033,0.15 ,40.1889,0.1456864,0.34 ,1.61 ,,,
syk-nnp,CHEMBL3265034,CHEMBL3265033,0.2,51.49841,0.1541205,0.34 ,1.61 ,,,
syk-nnp,CHEMBL3265034,CHEMBL3265033,0.25 ,62.6347,0.1561923,0.34 ,1.61 ,,,
syk-nnp,CHEMBL3265034,CHEMBL3265033,0.3,58.16515,0.1787485,0.34 ,1.61 ,,,
syk-nnp,CHEMBL3265034,CHEMBL3265033,0.35 ,50.72766,0.2076921,0.34 ,1.61 ,,,
syk-nnp,CHEMBL3265034,CHEMBL3265033,0.4,41.70751,0.2210517,0.34 ,1.61 ,,,
syk-nnp,CHEMBL3265034,CHEMBL3265033,0.45 ,31.7583,0.229926,0.34 ,1.61 ,,,
syk-nnp,CHEMBL3265034,CHEMBL3265033,0.5,21.0107,0.2388838,0.34 ,1.61 ,,,
syk-nnp,CHEMBL3265033,CHEMBL3265034,0,0,0,0.34 ,1.61 ,,,
syk-nnp,CHEMBL3265033,CHEMBL3265034,0.05 ,15.45361,0.1140065,0.34 ,1.61 ,,,
syk-nnp,CHEMBL3265033,CHEMBL3265034,0.1,28.81104,0.1398017,0.34 ,1.61 ,,,
syk-nnp,CHEMBL3265033,CHEMBL3265034,0.15 ,40.86388,0.1597643,0.34 ,1.61 ,,,
syk-nnp,CHEMBL3265033,CHEMBL3265034,0.2,52.1743,0.1674725,0.34 ,1.61 ,,,
syk-nnp,CHEMBL3265033,CHEMBL3265034,0.25 ,63.30902,0.1693741,0.34 ,1.61 ,,,
syk-nnp,CHEMBL3265033,CHEMBL3265034,0.3,58.71784,0.1935084,0.34 ,1.61 ,,,
syk-nnp,CHEMBL3265033,CHEMBL3265034,0.35 ,51.34529,0.2173526,0.34 ,1.61 ,,,
syk-nnp,CHEMBL3265033,CHEMBL3265034,0.4,42.52407,0.2296539,0.34 ,1.61 ,,,
syk-nnp,CHEMBL3265033,CHEMBL3265034,0.45 ,32.78553,0.23829,0.34 ,1.61 ,,,
syk-nnp,CHEMBL3265033,CHEMBL3265034,0.5,22.26887,0.2460182,0.34 ,1.61 ,,,
syk-nnp,CHEMBL3265009,CHEMBL3265005,0.00 ,0,0,0.33 ,0.51 ,,,
syk-nnp,CHEMBL3265009,CHEMBL3265005,0.05 ,15.14272,0.1051387,0.33 ,0.51 ,,,
syk-nnp,CHEMBL3265009,CHEMBL3265005,0.1,27.87497,0.1436374,0.33 ,0.51 ,,,
syk-nnp,CHEMBL3265009,CHEMBL3265005,0.15 ,39.33796,0.1595245,0.33 ,0.51 ,,,
syk-nnp,CHEMBL3265009,CHEMBL3265005,0.2,50.48132,0.1626604,0.33 ,0.51 ,,,
syk-nnp,CHEMBL3265009,CHEMBL3265005,0.25 ,61.56066,0.1635222,0.33 ,0.51 ,,,
syk-nnp,CHEMBL3265009,CHEMBL3265005,0.3,55.71878,0.1946193,0.33 ,0.51 ,,,
syk-nnp,CHEMBL3265009,CHEMBL3265005,0.35 ,46.944,0.2142245,0.33 ,0.51 ,,,
syk-nnp,CHEMBL3265009,CHEMBL3265005,0.4,37.15773,0.2224163,0.33 ,0.51 ,,,
syk-nnp,CHEMBL3265009,CHEMBL3265005,0.45 ,26.80621,0.2277755,0.33 ,0.51 ,,,
syk-nnp,CHEMBL3265009,CHEMBL3265005,0.5,16.01127,0.232916,0.33 ,0.51 ,,,
syk-nnp,CHEMBL3265005,CHEMBL3265009,0,0,0,0.33 ,0.51 ,,,
syk-nnp,CHEMBL3265005,CHEMBL3265009,0.05 ,15.45253,0.1180301,0.33 ,0.51 ,,,
syk-nnp,CHEMBL3265005,CHEMBL3265009,0.1,28.24568,0.1535817,0.33 ,0.51 ,,,
syk-nnp,CHEMBL3265005,CHEMBL3265009,0.15 ,39.71612,0.1680029,0.33 ,0.51 ,,,
syk-nnp,CHEMBL3265005,CHEMBL3265009,0.2,50.86284,0.1707919,0.33 ,0.51 ,,,
syk-nnp,CHEMBL3265005,CHEMBL3265009,0.25 ,61.94538,0.1715883,0.33 ,0.51 ,,,
syk-nnp,CHEMBL3265005,CHEMBL3265009,0.3,56.11545,0.2002387,0.33 ,0.51 ,,,
syk-nnp,CHEMBL3265005,CHEMBL3265009,0.35 ,47.38892,0.2199998,0.33 ,0.51 ,,,
syk-nnp,CHEMBL3265005,CHEMBL3265009,0.4,37.61435,0.2285345,0.33 ,0.51 ,,,
syk-nnp,CHEMBL3265005,CHEMBL3265009,0.45 ,27.26084,0.2337829,0.33 ,0.51 ,,,
syk-nnp,CHEMBL3265005,CHEMBL3265009,0.5,16.49438,0.2381687,0.33 ,0.51 ,,,
syk-nnp,CHEMBL3265021,CHEMBL3265035,0.00 ,0,0,0.36 ,1.08 ,,,
syk-nnp,CHEMBL3265021,CHEMBL3265035,0.05 ,16.11784,0.0972397,0.36 ,1.08 ,,,
syk-nnp,CHEMBL3265021,CHEMBL3265035,0.1,30.22772,0.1271011,0.36 ,1.08 ,,,
syk-nnp,CHEMBL3265021,CHEMBL3265035,0.15 ,43.3309,0.1435655,0.36 ,1.08 ,,,
syk-nnp,CHEMBL3265021,CHEMBL3265035,0.2,55.19624,0.1638233,0.36 ,1.08 ,,,
syk-nnp,CHEMBL3265021,CHEMBL3265035,0.25 ,66.44567,0.1697739,0.36 ,1.08 ,,,
syk-nnp,CHEMBL3265021,CHEMBL3265035,0.3,62.31802,0.1950054,0.36 ,1.08 ,,,
syk-nnp,CHEMBL3265021,CHEMBL3265035,0.35 ,55.34508,0.2208529,0.36 ,1.08 ,,,
syk-nnp,CHEMBL3265021,CHEMBL3265035,0.4,46.60935,0.2358223,0.36 ,1.08 ,,,
syk-nnp,CHEMBL3265021,CHEMBL3265035,0.45 ,36.81692,0.2451409,0.36 ,1.08 ,,,
syk-nnp,CHEMBL3265021,CHEMBL3265035,0.5,26.21377,0.2532252,0.36 ,1.08 ,,,
syk-nnp,CHEMBL3265035,CHEMBL3265021,0,0,0,0.36 ,1.08 ,,,
syk-nnp,CHEMBL3265035,CHEMBL3265021,0.05 ,16.15794,0.08718218,0.36 ,1.08 ,,,
syk-nnp,CHEMBL3265035,CHEMBL3265021,0.1,30.3457,0.1244763,0.36 ,1.08 ,,,
syk-nnp,CHEMBL3265035,CHEMBL3265021,0.15 ,43.2573,0.1462128,0.36 ,1.08 ,,,
syk-nnp,CHEMBL3265035,CHEMBL3265021,0.2,54.91757,0.1641762,0.36 ,1.08 ,,,
syk-nnp,CHEMBL3265035,CHEMBL3265021,0.25 ,66.11431,0.168368,0.36 ,1.08 ,,,
syk-nnp,CHEMBL3265035,CHEMBL3265021,0.3,61.75474,0.193994,0.36 ,1.08 ,,,
syk-nnp,CHEMBL3265035,CHEMBL3265021,0.35 ,54.36375,0.2191588,0.36 ,1.08 ,,,
syk-nnp,CHEMBL3265035,CHEMBL3265021,0.4,45.48772,0.2318071,0.36 ,1.08 ,,,
syk-nnp,CHEMBL3265035,CHEMBL3265021,0.45 ,35.62752,0.2410526,0.36 ,1.08 ,,,
syk-nnp,CHEMBL3265035,CHEMBL3265021,0.5,24.94422,0.2490545,0.36 ,1.08 ,,,
syk-nnp,CHEMBL3265004,CHEMBL3264999,0.00 ,0,0,0.36 ,1.00 ,,,
syk-nnp,CHEMBL3265004,CHEMBL3264999,0.05 ,17.49574,0.09767032,0.36 ,1.00 ,,,
syk-nnp,CHEMBL3265004,CHEMBL3264999,0.1,31.43306,0.1407673,0.36 ,1.00 ,,,
syk-nnp,CHEMBL3265004,CHEMBL3264999,0.15 ,43.92699,0.1591775,0.36 ,1.00 ,,,
syk-nnp,CHEMBL3265004,CHEMBL3264999,0.2,55.4408,0.1712223,0.36 ,1.00 ,,,
syk-nnp,CHEMBL3265004,CHEMBL3264999,0.25 ,66.63321,0.1743447,0.36 ,1.00 ,,,
syk-nnp,CHEMBL3265004,CHEMBL3264999,0.3,62.62929,0.1950278,0.36 ,1.00 ,,,
syk-nnp,CHEMBL3265004,CHEMBL3264999,0.35 ,55.77465,0.2221787,0.36 ,1.00 ,,,
syk-nnp,CHEMBL3265004,CHEMBL3264999,0.4,47.31106,0.2352895,0.36 ,1.00 ,,,
syk-nnp,CHEMBL3265004,CHEMBL3264999,0.45 ,37.78331,0.2450707,0.36 ,1.00 ,,,
syk-nnp,CHEMBL3265004,CHEMBL3264999,0.5,27.32207,0.2539381,0.36 ,1.00 ,,,
syk-nnp,CHEMBL3264999,CHEMBL3265004,0,0,0,0.36 ,1.00 ,,,
syk-nnp,CHEMBL3264999,CHEMBL3265004,0.05 ,17.89704,0.07858134,0.36 ,1.00 ,,,
syk-nnp,CHEMBL3264999,CHEMBL3265004,0.1,32.09155,0.1415879,0.36 ,1.00 ,,,
syk-nnp,CHEMBL3264999,CHEMBL3265004,0.15 ,44.55921,0.1617242,0.36 ,1.00 ,,,
syk-nnp,CHEMBL3264999,CHEMBL3265004,0.2,56.10418,0.1735211,0.36 ,1.00 ,,,
syk-nnp,CHEMBL3264999,CHEMBL3265004,0.25 ,67.30826,0.1771212,0.36 ,1.00 ,,,
syk-nnp,CHEMBL3264999,CHEMBL3265004,0.3,62.99896,0.2032948,0.36 ,1.00 ,,,
syk-nnp,CHEMBL3264999,CHEMBL3265004,0.35 ,55.62822,0.2270014,0.36 ,1.00 ,,,
syk-nnp,CHEMBL3264999,CHEMBL3265004,0.4,46.62789,0.2413205,0.36 ,1.00 ,,,
syk-nnp,CHEMBL3264999,CHEMBL3265004,0.45 ,36.59288,0.2499962,0.36 ,1.00 ,,,
syk-nnp,CHEMBL3264999,CHEMBL3265004,0.5,25.75997,0.2577787,0.36 ,1.00 ,,,
syk-nnp,CHEMBL3265014,CHEMBL3265022,0.00 ,0,0,0.34 ,1.00 ,,,
syk-nnp,CHEMBL3265014,CHEMBL3265022,0.05 ,15.81845,0.118481,0.34 ,1.00 ,,,
syk-nnp,CHEMBL3265014,CHEMBL3265022,0.1,28.82443,0.154294,0.34 ,1.00 ,,,
syk-nnp,CHEMBL3265014,CHEMBL3265022,0.15 ,40.42422,0.1701045,0.34 ,1.00 ,,,
syk-nnp,CHEMBL3265014,CHEMBL3265022,0.2,51.60499,0.1736506,0.34 ,1.00 ,,,
syk-nnp,CHEMBL3265014,CHEMBL3265022,0.25 ,62.7038,0.1746033,0.34 ,1.00 ,,,
syk-nnp,CHEMBL3265014,CHEMBL3265022,0.3,57.83826,0.1928521,0.34 ,1.00 ,,,
syk-nnp,CHEMBL3265014,CHEMBL3265022,0.35 ,50.33693,0.216347,0.34 ,1.00 ,,,
syk-nnp,CHEMBL3265014,CHEMBL3265022,0.4,41.37706,0.2287393,0.34 ,1.00 ,,,
syk-nnp,CHEMBL3265014,CHEMBL3265022,0.45 ,31.50368,0.2373043,0.34 ,1.00 ,,,
syk-nnp,CHEMBL3265014,CHEMBL3265022,0.5,20.94824,0.2440237,0.34 ,1.00 ,,,
syk-nnp,CHEMBL3265022,CHEMBL3265014,0,0,0,0.34 ,1.00 ,,,
syk-nnp,CHEMBL3265022,CHEMBL3265014,0.05 ,15.19751,0.1073528,0.34 ,1.00 ,,,
syk-nnp,CHEMBL3265022,CHEMBL3265014,0.1,28.14911,0.1377126,0.34 ,1.00 ,,,
syk-nnp,CHEMBL3265022,CHEMBL3265014,0.15 ,39.8549,0.1556621,0.34 ,1.00 ,,,
syk-nnp,CHEMBL3265022,CHEMBL3265014,0.2,51.07765,0.1605488,0.34 ,1.00 ,,,
syk-nnp,CHEMBL3265022,CHEMBL3265014,0.25 ,62.19581,0.161867,0.34 ,1.00 ,,,
syk-nnp,CHEMBL3265022,CHEMBL3265014,0.3,57.14464,0.1894355,0.34 ,1.00 ,,,
syk-nnp,CHEMBL3265022,CHEMBL3265014,0.35 ,49.3665,0.2105308,0.34 ,1.00 ,,,
syk-nnp,CHEMBL3265022,CHEMBL3265014,0.4,40.27221,0.2230698,0.34 ,1.00 ,,,
syk-nnp,CHEMBL3265022,CHEMBL3265014,0.45 ,30.28412,0.231293,0.34 ,1.00 ,,,
syk-nnp,CHEMBL3265022,CHEMBL3265014,0.5,19.55288,0.2391968,0.34 ,1.00 ,,,
syk-nnp,CHEMBL3265017,CHEMBL3265026,0.00 ,0,0,0.33 ,1.45 ,,,
syk-nnp,CHEMBL3265017,CHEMBL3265026,0.05 ,15.2286,0.1159851,0.33 ,1.45 ,,,
syk-nnp,CHEMBL3265017,CHEMBL3265026,0.1,27.95257,0.1504853,0.33 ,1.45 ,,,
syk-nnp,CHEMBL3265017,CHEMBL3265026,0.15 ,39.43611,0.1644495,0.33 ,1.45 ,,,
syk-nnp,CHEMBL3265017,CHEMBL3265026,0.2,50.59776,0.1673312,0.33 ,1.45 ,,,
syk-nnp,CHEMBL3265017,CHEMBL3265026,0.25 ,61.6901,0.1682191,0.33 ,1.45 ,,,
syk-nnp,CHEMBL3265017,CHEMBL3265026,0.3,56.50318,0.1895523,0.33 ,1.45 ,,,
syk-nnp,CHEMBL3265017,CHEMBL3265026,0.35 ,48.62914,0.2123234,0.33 ,1.45 ,,,
syk-nnp,CHEMBL3265017,CHEMBL3265026,0.4,39.38097,0.2243115,0.33 ,1.45 ,,,
syk-nnp,CHEMBL3265017,CHEMBL3265026,0.45 ,29.32573,0.2316679,0.33 ,1.45 ,,,
syk-nnp,CHEMBL3265017,CHEMBL3265026,0.5,18.65254,0.2382559,0.33 ,1.45 ,,,
syk-nnp,CHEMBL3265026,CHEMBL3265017,0,0,0,0.33 ,1.45 ,,,
syk-nnp,CHEMBL3265026,CHEMBL3265017,0.05 ,14.82429,0.1162614,0.33 ,1.45 ,,,
syk-nnp,CHEMBL3265026,CHEMBL3265017,0.1,27.20916,0.1481711,0.33 ,1.45 ,,,
syk-nnp,CHEMBL3265026,CHEMBL3265017,0.15 ,38.6026,0.1595739,0.33 ,1.45 ,,,
syk-nnp,CHEMBL3265026,CHEMBL3265017,0.2,49.75123,0.1623017,0.33 ,1.45 ,,,
syk-nnp,CHEMBL3265026,CHEMBL3265017,0.25 ,60.83985,0.1631921,0.33 ,1.45 ,,,
syk-nnp,CHEMBL3265026,CHEMBL3265017,0.3,55.4548,0.1854597,0.33 ,1.45 ,,,
syk-nnp,CHEMBL3265026,CHEMBL3265017,0.35 ,47.33531,0.2083771,0.33 ,1.45 ,,,
syk-nnp,CHEMBL3265026,CHEMBL3265017,0.4,38.02905,0.2183935,0.33 ,1.45 ,,,
syk-nnp,CHEMBL3265026,CHEMBL3265017,0.45 ,27.99957,0.2256302,0.33 ,1.45 ,,,
syk-nnp,CHEMBL3265026,CHEMBL3265017,0.5,17.32224,0.23308,0.33 ,1.45 ,,,
syk-nnp,CHEMBL3265017,CHEMBL3265016,0.00 ,0,0,0.31 ,0.80 ,,,
syk-nnp,CHEMBL3265017,CHEMBL3265016,0.05 ,14.52383,0.1074662,0.31 ,0.80 ,,,
syk-nnp,CHEMBL3265017,CHEMBL3265016,0.1,26.58124,0.1422261,0.31 ,0.80 ,,,
syk-nnp,CHEMBL3265017,CHEMBL3265016,0.15 ,37.81574,0.1498117,0.31 ,0.80 ,,,
syk-nnp,CHEMBL3265017,CHEMBL3265016,0.2,48.91052,0.1513758,0.31 ,0.80 ,,,
syk-nnp,CHEMBL3265017,CHEMBL3265016,0.25 ,59.97128,0.1519406,0.31 ,0.80 ,,,
syk-nnp,CHEMBL3265017,CHEMBL3265016,0.3,53.78144,0.175592,0.31 ,0.80 ,,,
syk-nnp,CHEMBL3265017,CHEMBL3265016,0.35 ,45.11818,0.1957703,0.31 ,0.80 ,,,
syk-nnp,CHEMBL3265017,CHEMBL3265016,0.4,35.49266,0.204634,0.31 ,0.80 ,,,
syk-nnp,CHEMBL3265017,CHEMBL3265016,0.45 ,25.26677,0.2109655,0.31 ,0.80 ,,,
syk-nnp,CHEMBL3265017,CHEMBL3265016,0.5,14.57836,0.2164244,0.31 ,0.80 ,,,
syk-nnp,CHEMBL3265016,CHEMBL3265017,0,0,0,0.31 ,0.80 ,,,
syk-nnp,CHEMBL3265016,CHEMBL3265017,0.05 ,14.38718,0.1104428,0.31 ,0.80 ,,,
syk-nnp,CHEMBL3265016,CHEMBL3265017,0.1,26.26574,0.1433304,0.31 ,0.80 ,,,
syk-nnp,CHEMBL3265016,CHEMBL3265017,0.15 ,37.46759,0.1494376,0.31 ,0.80 ,,,
syk-nnp,CHEMBL3265016,CHEMBL3265017,0.2,48.55362,0.1508283,0.31 ,0.80 ,,,
syk-nnp,CHEMBL3265016,CHEMBL3265017,0.25 ,59.60986,0.1513392,0.31 ,0.80 ,,,
syk-nnp,CHEMBL3265016,CHEMBL3265017,0.3,53.25277,0.176837,0.31 ,0.80 ,,,
syk-nnp,CHEMBL3265016,CHEMBL3265017,0.35 ,44.42042,0.1939626,0.31 ,0.80 ,,,
syk-nnp,CHEMBL3265016,CHEMBL3265017,0.4,34.69316,0.2027323,0.31 ,0.80 ,,,
syk-nnp,CHEMBL3265016,CHEMBL3265017,0.45 ,24.3749,0.2090954,0.31 ,0.80 ,,,
syk-nnp,CHEMBL3265016,CHEMBL3265017,0.5,13.5757,0.2149456,0.31 ,0.80 ,,,
syk-nnp,CHEMBL3265031,CHEMBL3265030n,0.00 ,0,0,0.35 ,1.41 ,,,
syk-nnp,CHEMBL3265031,CHEMBL3265030n,0.05 ,15.38005,0.1089325,0.35 ,1.41 ,,,
syk-nnp,CHEMBL3265031,CHEMBL3265030n,0.1,28.72566,0.1359749,0.35 ,1.41 ,,,
syk-nnp,CHEMBL3265031,CHEMBL3265030n,0.15 ,40.84826,0.1558699,0.35 ,1.41 ,,,
syk-nnp,CHEMBL3265031,CHEMBL3265030n,0.2,52.19023,0.1647006,0.35 ,1.41 ,,,
syk-nnp,CHEMBL3265031,CHEMBL3265030n,0.25 ,63.33372,0.1668284,0.35 ,1.41 ,,,
syk-nnp,CHEMBL3265031,CHEMBL3265030n,0.3,58.40012,0.1968233,0.35 ,1.41 ,,,
syk-nnp,CHEMBL3265031,CHEMBL3265030n,0.35 ,50.28506,0.220783,0.35 ,1.41 ,,,
syk-nnp,CHEMBL3265031,CHEMBL3265030n,0.4,40.90343,0.2309079,0.35 ,1.41 ,,,
syk-nnp,CHEMBL3265031,CHEMBL3265030n,0.45 ,30.768,0.2378485,0.35 ,1.41 ,,,
syk-nnp,CHEMBL3265031,CHEMBL3265030n,0.5,20.03612,0.2439436,0.35 ,1.41 ,,,
syk-nnp,CHEMBL3265030n,CHEMBL3265031,0,0,0,0.35 ,1.41 ,,,
syk-nnp,CHEMBL3265030n,CHEMBL3265031,0.05 ,15.54849,0.1205243,0.35 ,1.41 ,,,
syk-nnp,CHEMBL3265030n,CHEMBL3265031,0.1,28.75584,0.1481084,0.35 ,1.41 ,,,
syk-nnp,CHEMBL3265030n,CHEMBL3265031,0.15 ,40.66579,0.1663561,0.35 ,1.41 ,,,
syk-nnp,CHEMBL3265030n,CHEMBL3265031,0.2,51.92622,0.1724937,0.35 ,1.41 ,,,
syk-nnp,CHEMBL3265030n,CHEMBL3265031,0.25 ,63.0458,0.1739392,0.35 ,1.41 ,,,
syk-nnp,CHEMBL3265030n,CHEMBL3265031,0.3,58.05414,0.2027515,0.35 ,1.41 ,,,
syk-nnp,CHEMBL3265030n,CHEMBL3265031,0.35 ,49.8732,0.226212,0.35 ,1.41 ,,,
syk-nnp,CHEMBL3265030n,CHEMBL3265031,0.4,40.33698,0.2371809,0.35 ,1.41 ,,,
syk-nnp,CHEMBL3265030n,CHEMBL3265031,0.45 ,30.0631,0.243463,0.35 ,1.41 ,,,
syk-nnp,CHEMBL3265030n,CHEMBL3265031,0.5,19.22181,0.2492336,0.35 ,1.41 ,,,
tnks2-nnp,m5b,m5n,0.00 ,0,0,0.35 ,1.71 ,,,
tnks2-nnp,m5b,m5n,0.05 ,16.21684,0.09926785,0.35 ,1.71 ,,,
tnks2-nnp,m5b,m5n,0.1,30.08108,0.1340653,0.35 ,1.71 ,,,
tnks2-nnp,m5b,m5n,0.15 ,42.58316,0.1556145,0.35 ,1.71 ,,,
tnks2-nnp,m5b,m5n,0.2,54.04568,0.1684954,0.35 ,1.71 ,,,
tnks2-nnp,m5b,m5n,0.25 ,65.21475,0.1712652,0.35 ,1.71 ,,,
tnks2-nnp,m5b,m5n,0.3,60.7845,0.1957714,0.35 ,1.71 ,,,
tnks2-nnp,m5b,m5n,0.35 ,53.34574,0.2233576,0.35 ,1.71 ,,,
tnks2-nnp,m5b,m5n,0.4,44.22073,0.237075,0.35 ,1.71 ,,,
tnks2-nnp,m5b,m5n,0.45 ,34.14047,0.2451347,0.35 ,1.71 ,,,
tnks2-nnp,m5b,m5n,0.5,23.38617,0.2520155,0.35 ,1.71 ,,,
tnks2-nnp,m5n,m5b,0,0,0,0.35 ,1.71 ,,,
tnks2-nnp,m5n,m5b,0.05 ,15.51194,0.1125397,0.35 ,1.71 ,,,
tnks2-nnp,m5n,m5b,0.1,28.72017,0.142476,0.35 ,1.71 ,,,
tnks2-nnp,m5n,m5b,0.15 ,40.61768,0.1612472,0.35 ,1.71 ,,,
tnks2-nnp,m5n,m5b,0.2,51.88582,0.1677656,0.35 ,1.71 ,,,
tnks2-nnp,m5n,m5b,0.25 ,63.0129,0.1693503,0.35 ,1.71 ,,,
tnks2-nnp,m5n,m5b,0.3,58.44497,0.1934436,0.35 ,1.71 ,,,
tnks2-nnp,m5n,m5b,0.35 ,50.94463,0.2182456,0.35 ,1.71 ,,,
tnks2-nnp,m5n,m5b,0.4,41.92937,0.2316729,0.35 ,1.71 ,,,
tnks2-nnp,m5n,m5b,0.45 ,32.00798,0.2395689,0.35 ,1.71 ,,,
tnks2-nnp,m5n,m5b,0.5,21.43981,0.2457814,0.35 ,1.71 ,,,
tnks2-nnp,m5l,m5p,0,0,0,0.35 ,0.89 ,,,
tnks2-nnp,m5l,m5p,0.05 ,16.89599,0.09516399,0.35 ,0.89 ,,,
